row_id,ring_id,date_first_seen,lat_birth,lon_birth,area_km2,date_last_seen,lat_death,lon_death,duplicate_ring_id_flag,duplicate_group_size,lifetime_days,birth_year,birth_month,death_year,death_month,delta_lat,delta_lon,radius_equiv_km,displacement_km,bearing_birth_to_death,birth_region,death_region,record_status
247,WE19940610N,1994-06-10,42.21,-63.25,2734.11,1994-10-14,40.57,-66.5,False,1,126.0,1994,6,1994.0,10.0,-1.6400000000000006,-3.25,29.50074987036709,326.70443728903064,237.1572489723843,,,complete
248,WE19940715O,1994-07-15,42.25,-56.63,14587.45,1994-07-27,42.1,-57.16,False,1,12.0,1994,7,1994.0,7.0,-0.14999999999999858,-0.529999999999994,68.14198081367857,46.75177185782572,249.27663192385802,,,complete
249,WE19940725P,1994-07-25,40.71,-61.97,14855.74,1994-08-24,40.36,-61.85,False,1,30.0,1994,7,1994.0,8.0,-0.3500000000000014,0.11999999999999744,68.76575389375141,40.21782563540013,165.35593158508868,,,complete
250,WE19940808Q,1994-08-08,42.07,-57.69,16116.53,1994-08-17,42.12,-57.8,False,1,9.0,1994,8,1994.0,8.0,0.04999999999999716,-0.10999999999999943,71.62437315591424,10.643662971373946,301.52710539652657,,,complete
251,WE19940815R,1994-08-15,39.37,-69.7,9602.91,1994-10-21,37.39,-74.05,False,1,67.0,1994,8,1994.0,10.0,-1.9799999999999969,-4.349999999999994,55.28744151372159,438.383353640302,241.22287678551615,,,complete
252,WE19940817S,1994-08-17,42.63,-55.8,13799.33,1994-10-28,41.97,-54.35,False,1,72.0,1994,8,1994.0,10.0,-0.6600000000000037,1.4499999999999957,66.27566040193464,140.0223467934617,121.11887197298074,,,complete
253,WE19940923T,1994-09-23,40.85,-60.0,15228.61,1994-10-14,41.46,-60.68,False,1,21.0,1994,9,1994.0,10.0,0.6099999999999994,-0.6799999999999997,69.62339488876808,88.5540287406472,320.2154130035565,,,complete
254,WE19940930U,1994-09-30,40.89,-62.75,23915.14,1994-12-14,39.06,-66.55,False,1,75.0,1994,9,1994.0,12.0,-1.8299999999999983,-3.799999999999997,87.24921484729488,382.3772305169418,239.08529150127066,,,complete
255,WE19941010V,1994-10-10,41.37,-58.45,25559.85,1994-11-11,40.75,-59.6,False,1,32.0,1994,10,1994.0,11.0,-0.6199999999999974,-1.1499999999999986,90.19951742872442,118.52955560793072,234.81374383521617,,,complete
256,WE19941031W,1994-10-31,42.33,-62.85,5113.33,1995-02-15,39.7,-64.1,False,1,107.0,1994,10,1995.0,2.0,-2.6299999999999955,-1.249999999999993,40.34381601088526,310.66934267217704,200.14147909099975,,,complete
257,WE19941125X,1994-11-25,41.06,-57.53,26396.42,1995-03-31,41.59,-60.2,False,1,126.0,1994,11,1995.0,3.0,0.5300000000000011,-2.6700000000000017,91.66374117315709,230.60417898727417,285.6851195137513,,,complete
258,WE19950104A,1995-01-04,39.27,-67.07,38750.9,1995-05-12,36.95,-74.36,False,1,128.0,1995,1,1995.0,5.0,-2.3200000000000003,-7.290000000000006,111.06212031345096,687.7399960758449,250.25856445387035,,,complete
259,WE19950217C,1995-02-17,40.69,-65.71,22204.33,1995-08-18,36.81,-74.39,False,1,182.0,1995,2,1995.0,8.0,-3.8799999999999955,-8.680000000000007,84.07055224683212,866.989359072722,242.95332170428208,,,complete
260,WE19950310D,1995-03-10,41.99,-56.9,14450.52,1995-04-14,42.54,-57.17,False,1,35.0,1995,3,1995.0,4.0,0.5499999999999972,-0.2700000000000031,67.82140795129949,65.06798247291522,340.12494386044165,,,complete
261,WE19950320F,1995-03-20,41.32,-63.05,15317.57,1995-03-29,41.57,-63.16,False,1,9.0,1995,3,1995.0,3.0,0.25,-0.10999999999999943,69.82645604147648,29.27173259619354,341.782784672289,,,complete
262,WE19950327G,1995-03-27,36.44,-74.29,4627.7,1995-04-26,36.29,-74.63,False,1,30.0,1995,3,1995.0,4.0,-0.14999999999999858,-0.3399999999999892,38.380237887391054,34.713383847365726,241.3838198916348,,,complete
263,WE19950410I,1995-04-10,40.58,-63.36,41777.4,1995-08-23,39.47,-71.42,False,1,135.0,1995,4,1995.0,8.0,-1.1099999999999994,-8.060000000000002,115.31764582688417,697.049216141144,262.4157838343523,,,complete
264,WE19950428J,1995-04-28,40.95,-58.66,18620.31,1995-06-26,41.18,-62.22,False,1,59.0,1995,4,1995.0,6.0,0.22999999999999687,-3.5600000000000023,76.98719865540569,299.53279748734667,276.0656263215939,,,complete
265,WE19950602K,1995-06-02,37.83,-73.44,4683.0,1995-06-09,37.54,-73.59,False,1,7.0,1995,6,1995.0,6.0,-0.28999999999999915,-0.15000000000000568,38.608874588605815,34.84354096675568,202.30695117456798,,,complete
266,WE19950628L,1995-06-28,39.04,-69.56,12611.49,1995-07-05,39.42,-71.26,False,1,7.0,1995,6,1995.0,7.0,0.38000000000000256,-1.7000000000000028,63.35899262541991,152.39833154240813,286.6329477400611,,,complete
267,WE19950703M,1995-07-03,41.01,-63.99,28288.47,1995-09-29,40.17,-66.24,False,1,88.0,1995,7,1995.0,9.0,-0.8399999999999963,-2.249999999999993,94.89204216378515,211.69867868837323,244.55523431178784,,,complete
268,WE19950710N,1995-07-10,42.45,-55.8,19289.83,1995-07-19,42.54,-56.6,False,1,9.0,1995,7,1995.0,7.0,0.0899999999999963,-0.8000000000000043,78.35906834441481,66.349336046573,278.9451435906486,,,complete
269,WE19950728O,1995-07-28,40.79,-62.65,18590.33,1995-08-18,40.66,-62.64,False,1,21.0,1995,7,1995.0,8.0,-0.13000000000000256,0.00999999999999801,76.92519630406613,14.479902394420067,176.66039076939717,,,complete
270,WE19950809P,1995-08-09,42.33,-57.1,16132.6,1995-09-29,42.52,-55.19,False,1,51.0,1995,8,1995.0,9.0,0.19000000000000483,1.9100000000000037,71.66007305221383,158.18620454039726,81.68132192948144,,,complete
271,WE19950818Q,1995-08-18,40.77,-60.85,15499.19,1995-08-25,41.25,-59.85,False,1,7.0,1995,8,1995.0,8.0,0.4799999999999969,1.0,70.23920133971447,99.44325928574527,57.21207953550635,,,complete
272,WE19950828R,1995-08-28,39.14,-69.14,9067.1,1995-09-27,39.62,-71.34,False,1,30.0,1995,8,1995.0,9.0,0.4799999999999969,-2.200000000000003,53.7228775198895,196.46978756305703,286.45884631048034,,,complete
273,WE19951025S,1995-10-25,40.0,-61.0,6047.57,1995-12-16,40.0,-66.5,False,1,52.0,1995,10,1995.0,12.0,0.0,-5.5,43.87483696138946,468.41769650264183,271.76846274462446,,,complete
274,WE19951030T,1995-10-30,42.0,-55.0,7068.58,1996-01-16,42.0,-59.0,False,1,78.0,1995,10,1996.0,1.0,0.0,-4.0,47.43415325776375,330.50613256669516,271.338561440432,,,complete
275,WE19951223U,1995-12-23,40.5,-63.5,5301.44,1996-02-06,39.5,-66.0,False,1,45.0,1995,12,1996.0,2.0,-1.0,-2.5,41.07920109995075,240.22050319771554,243.23572418728423,,,complete
276,WE19960124A,1996-01-24,41.0,-62.0,15707.96,1996-03-30,39.5,-67.0,False,1,66.0,1996,1,1996.0,3.0,-1.5,-5.0,70.71067076318494,455.8539273109199,250.17093014857468,,,complete
277,WE19960210B,1996-02-10,39.0,-71.0,6361.73,1996-03-20,38.5,-71.5,False,1,39.0,1996,2,1996.0,3.0,-0.5,-0.5,45.00001724701899,70.50607647051994,218.10686305865866,,,complete
278,WE19960403C,1996-04-03,41.0,-55.5,17671.46,1996-04-17,41.0,-56.0,False,1,14.0,1996,4,1996.0,4.0,0.0,-0.5,75.000002808676,41.95993885610093,270.1640153501147,,,complete
279,WE19960422D,1996-04-22,38.74,-72.72,3338.78,1996-04-29,37.86,-73.67,False,1,7.0,1996,4,1996.0,4.0,-0.8800000000000026,-0.9500000000000028,32.6001024813223,128.2455806754247,220.56666282672995,,,complete
280,WE19960422E,1996-04-22,37.82,-71.67,12236.5,1996-04-29,38.15,-72.11,False,1,7.0,1996,4,1996.0,4.0,0.3299999999999983,-0.4399999999999977,62.40992647238062,53.23052048093157,313.7136371050451,,,complete
281,WE19960422F,1996-04-22,38.95,-71.12,6337.94,1996-05-29,38.52,-72.51,False,1,37.0,1996,4,1996.0,5.0,-0.4299999999999997,-1.3900000000000006,44.91579855729712,129.6983032298765,248.80355269378174,,,complete
282,WE19960422G,1996-04-22,39.04,-68.12,8846.46,1996-05-17,38.12,-67.97,False,1,25.0,1996,4,1996.0,5.0,-0.9200000000000017,0.15000000000000568,53.065202117107376,103.12702074913732,172.68954477001444,,,complete
283,WE19960422H,1996-04-22,40.44,-63.91,12319.08,1996-04-29,40.47,-65.13,False,1,7.0,1996,4,1996.0,4.0,0.030000000000001137,-1.2199999999999989,62.62016410621272,103.27737805368673,272.2466946603337,,,complete
284,WE19960422I,1996-04-22,41.26,-62.03,5865.47,1996-04-29,40.39,-60.83,False,1,7.0,1996,4,1996.0,4.0,-0.8699999999999974,1.2000000000000028,43.209224572010534,139.83169132171548,133.38041657081567,,,complete
285,WE19960515K,1996-05-15,39.2,-66.68,35618.98,1996-07-17,39.58,-69.08,False,1,63.0,1996,5,1996.0,7.0,0.37999999999999545,-2.3999999999999915,106.47945092731611,210.52433732599405,282.33794627236864,,,complete
286,WE19960517L,1996-05-17,42.12,-58.35,6374.68,1996-07-24,40.65,-64.27,False,1,68.0,1996,5,1996.0,7.0,-1.4699999999999989,-5.919999999999995,45.045795200640946,520.1049774701909,253.66146495337216,,,complete
287,WE19960603M,1996-06-03,37.87,-73.17,2375.01,1996-06-14,38.31,-73.14,False,1,11.0,1996,6,1996.0,6.0,0.44000000000000483,0.030000000000001137,27.495257096185966,48.99622735436086,3.0624141853799074,,,complete
288,WE19960603N,1996-06-03,39.49,-71.23,6299.34,1996-06-26,38.26,-73.29,False,1,23.0,1996,6,1996.0,6.0,-1.230000000000004,-2.0600000000000023,44.778814169571305,224.7268269104051,233.163469331473,,,complete
289,WE19960621O,1996-06-21,41.92,-58.02,7352.88,1997-05-19,36.67,-74.23,False,1,332.0,1996,6,1997.0,5.0,-5.25,-16.21,48.37865640882424,1509.0671182849385,252.59324379353217,,,complete
290,WE19960715P,1996-07-15,39.25,-67.74,8599.88,1996-10-21,39.09,-71.95,False,1,98.0,1996,7,1996.0,10.0,-0.1599999999999966,-4.210000000000008,52.32042453950711,363.33354469946426,268.52474167489095,,,complete
291,WE19960816R,1996-08-16,40.31,-63.07,29796.26,1996-09-06,39.94,-64.55,False,1,21.0,1996,8,1996.0,9.0,-0.37000000000000455,-1.4799999999999969,97.38811082109886,132.38884878956557,252.37267185940087,,,complete
292,WE19961004S,1996-10-04,38.78,-64.95,10804.84,1996-10-21,38.69,-67.71,False,1,17.0,1996,10,1996.0,10.0,-0.09000000000000341,-2.759999999999991,58.64543793539331,239.5955551092217,268.4702907080595,,,complete
293,WE19961016T,1996-10-16,41.09,-56.13,31546.52,1997-03-03,40.59,-59.65,False,1,138.0,1996,10,1997.0,3.0,-0.5,-3.519999999999996,100.20763040155514,301.2659395728299,260.5205889899198,,,complete
294,WE19961101U,1996-11-01,40.66,-61.75,36414.34,1997-02-05,38.4,-65.9,False,1,96.0,1996,11,1997.0,2.0,-2.259999999999998,-4.150000000000006,107.66171288279718,435.61293089990437,236.11045580301266,,,complete
295,WE19961127V,1996-11-27,40.56,-60.39,34105.26,1997-04-25,38.97,-66.48,False,1,149.0,1996,11,1997.0,4.0,-1.5900000000000034,-6.090000000000003,104.19232903082928,549.5918913908615,253.20567830895166,,,complete
296,WE19970210A,1997-02-10,40.0848,-61.697,5033.79,1997-02-19,39.8035,-62.1237,False,1,9.0,1997,2,1997.0,2.0,-0.28130000000000166,-0.42669999999999675,40.02880365403273,47.975017655313486,229.44553459044755,,,complete
297,WE19970303B,1997-03-03,41.8546,-59.0742,5643.95,1997-03-17,41.8121,-59.8207,False,1,14.0,1997,3,1997.0,3.0,-0.042499999999996874,-0.7465000000000046,42.38543478751876,62.027694600106045,265.87951474364036,,,complete
298,WE19970328C,1997-03-28,40.7924,-61.2244,8351.23,1997-05-23,41.2152,-61.1257,False,1,56.0,1997,3,1997.0,5.0,0.4228000000000023,0.0987000000000009,51.55850144054478,47.73726049859317,9.95903574002648,,,complete
299,WE19970331D,1997-03-31,41.4278,-59.4405,7006.99,1997-04-09,41.391,-59.639,False,1,9.0,1997,3,1997.0,4.0,-0.0367999999999995,-0.19850000000000279,47.22704934029819,17.052462523800596,256.1812427437338,,,complete
300,WE19970416E,1997-04-16,41.4944,-58.9775,14325.88,1997-05-09,41.4434,-58.4958,False,1,23.0,1997,4,1997.0,5.0,-0.05100000000000193,0.48169999999999646,67.52828468340242,40.53393183790572,97.88286672246318,,,complete
301,WE19970505F,1997-05-05,39.2515,-65.6118,41734.96,1997-10-31,36.2654,-74.5566,False,1,179.0,1997,5,1997.0,10.0,-2.9861000000000004,-8.9448,115.25905763750221,853.0673469409971,249.89480086423492,,,complete
302,WE19970507G,1997-05-07,40.8745,-56.5934,23694.71,1997-06-09,42.1478,-56.5824,False,1,33.0,1997,5,1997.0,6.0,1.273299999999999,0.011000000000002785,86.84618842101204,141.58765782119556,0.36700866711140634,,,complete
303,WE19970528H,1997-05-28,39.2499,-65.4609,3568.43,1997-06-09,39.7713,-66.9912,False,1,12.0,1997,5,1997.0,6.0,0.5213999999999999,-1.530300000000011,33.70261929219781,143.51054747562392,294.3129949058523,,,complete
304,WE19970530I,1997-05-30,40.6425,-63.4715,40857.52,1997-06-27,40.12,-67.1442,False,1,28.0,1997,5,1997.0,6.0,-0.5225000000000009,-3.672699999999999,114.04101253913852,316.4418518940393,260.61474930517517,,,complete
305,WE19970611J,1997-06-11,40.9347,-56.5922,60339.82,1997-07-02,40.706,-57.7167,False,1,21.0,1997,6,1997.0,7.0,-0.22869999999999635,-1.1245000000000047,138.58845996889647,97.98157255435808,255.3252676321158,,,complete
306,WE19970707K,1997-07-07,39.7085,-66.0719,20784.51,1997-10-03,39.1838,-68.555,False,1,88.0,1997,7,1997.0,10.0,-0.5247000000000028,-2.4831000000000074,81.33827519984585,221.04686516476804,255.48762146822656,,,complete
307,WE19970707L,1997-07-07,41.4277,-60.5614,3708.14,1997-08-01,41.5346,-60.8717,False,1,25.0,1997,7,1997.0,8.0,0.106899999999996,-0.310299999999998,34.35604199196354,28.451417645748734,294.79790875849716,,,complete
308,WE19970709M,1997-07-09,41.0132,-58.4319,15902.95,1997-09-26,40.7207,-59.0649,False,1,79.0,1997,7,1997.0,9.0,-0.2924999999999969,-0.6330000000000027,71.14819888434643,62.37853788271341,238.78089276371014,,,complete
309,WE19970804N,1997-08-04,40.4303,-61.8471,27320.06,1997-09-26,40.848,-61.4206,False,1,53.0,1997,8,1997.0,9.0,0.4176999999999964,0.4264999999999972,93.25366045970706,58.756274966123456,37.63029798883383,,,complete
310,WE19970808O,1997-08-08,41.0709,-64.347,12422.29,1997-09-19,40.8176,-65.2947,False,1,42.0,1997,8,1997.0,9.0,-0.25330000000000297,-0.9477000000000118,62.88193473520071,84.4339189535218,250.8247022453239,,,complete
311,WE19970908P,1997-09-08,39.93,-64.1732,39276.6,1997-11-19,38.9616,-68.1615,False,1,72.0,1997,9,1997.0,11.0,-0.9684000000000026,-3.9883000000000095,111.81292445726599,358.9579598900598,253.81948641240106,,,complete
312,WE19970908Q,1997-09-08,41.3707,-57.2096,26976.02,1997-11-07,41.4743,-59.2484,False,1,60.0,1997,9,1997.0,11.0,0.10360000000000014,-2.038799999999995,92.66463109456413,170.3805725066146,274.55083545797686,,,complete
313,WE19970929R,1997-09-29,40.5048,-63.3016,28551.22,1997-12-19,39.0769,-68.2169,False,1,81.0,1997,9,1997.0,12.0,-1.427900000000001,-4.915299999999995,95.33171344630479,448.89782936306267,250.87573432378926,,,complete
314,WE19971013S,1997-10-13,39.1077,-68.3811,32263.34,1998-03-02,36.4907,-74.04,False,1,140.0,1997,10,1998.0,3.0,-2.6170000000000044,-5.658900000000003,101.339726086609,575.9299064474749,241.41890522528678,,,complete
315,WE19971029T,1997-10-29,41.6756,-56.9298,11372.38,1997-12-05,42.2361,-57.5072,False,1,37.0,1997,10,1997.0,12.0,0.5604999999999976,-0.5773999999999972,60.16594537974798,78.51111142595973,322.7375671577257,,,complete
316,WE19971103U,1997-11-03,40.5891,-60.5073,23219.83,1997-11-21,40.7138,-60.6081,False,1,18.0,1997,11,1997.0,11.0,0.12469999999999715,-0.10079999999999956,85.97151530889151,16.265906231225554,328.51300003533476,,,complete
317,WE19971201V,1997-12-01,40.6951,-63.417,13406.13,1998-02-13,39.0668,-64.945,False,1,74.0,1997,12,1998.0,2.0,-1.6282999999999959,-1.5279999999999916,65.32460267361067,223.1096601369224,216.2504798301493,,,complete
318,WE19971207W,1997-12-07,40.7653,-58.8195,32455.67,1998-03-04,39.6631,-64.1407,False,1,87.0,1997,12,1998.0,3.0,-1.1022000000000034,-5.3211999999999975,101.64133324449591,468.077167942129,256.5531086405373,,,complete
319,WE19980109B,1998-01-09,41.5,-56.88,24957.93,1998-01-30,41.29,-56.25,False,1,21.0,1998,1,1998.0,1.0,-0.21000000000000085,0.6300000000000026,89.13111610253186,57.505697180830786,113.74918435127756,,,complete
320,WE19980223C,1998-02-23,41.04,-56.37,16201.35,1998-05-20,40.76,-59.53,False,1,86.0,1998,2,1998.0,5.0,-0.28000000000000114,-3.1600000000000037,71.81260247702876,267.3926298702931,264.3501461853953,,,complete
321,WE19980408D,1998-04-08,39.29,-66.0,13033.45,1998-08-12,37.28,-73.49,False,1,126.0,1998,4,1998.0,8.0,-2.009999999999998,-7.489999999999995,64.41021647287118,690.627021873261,253.47385444697483,,,complete
322,WE19980408E,1998-04-08,41.23,-62.2,8301.99,1998-05-18,41.77,-63.28,False,1,40.0,1998,4,1998.0,5.0,0.5400000000000063,-1.0799999999999983,51.40627872156249,108.14254529994182,304.0838666327588,,,complete
323,WE19980501G,1998-05-01,40.48,-60.93,15511.35,1998-05-08,40.59,-60.99,False,1,7.0,1998,5,1998.0,5.0,0.11000000000000654,-0.060000000000002274,70.26674927059699,13.240811931406745,337.5030204841265,,,complete
324,WE19980520H,1998-05-20,40.95,-57.84,19490.33,1998-07-13,40.5,-59.75,False,1,54.0,1998,5,1998.0,7.0,-0.45000000000000284,-1.9099999999999966,78.76525073904432,168.54836554078128,253.35510727569502,,,complete
325,WE19980525I,1998-05-25,38.04,-71.95,10140.08,1998-06-17,38.9,-72.16,False,1,23.0,1998,5,1998.0,6.0,0.8599999999999994,-0.20999999999999375,56.81274250284466,97.35960734041169,349.24191944487694,,,complete
326,WE19980527J,1998-05-27,40.83,-60.57,6926.88,1998-06-05,41.13,-60.65,False,1,9.0,1998,5,1998.0,6.0,0.30000000000000426,-0.0799999999999983,46.95630292525995,34.02779095771112,348.64375015018675,,,complete
327,WE19980706K,1998-07-06,40.21,-66.31,9089.01,1998-08-14,40.19,-67.56,False,1,39.0,1998,7,1998.0,8.0,-0.020000000000003126,-1.25,53.787747104924705,106.18536277987815,269.20341145357855,,,complete
328,WE19980710L,1998-07-10,41.24,-63.91,30414.63,1998-08-12,39.97,-65.46,False,1,33.0,1998,7,1998.0,8.0,-1.2700000000000031,-1.5499999999999972,98.39348257695784,192.51524957513126,223.3249779599371,,,complete
329,WE19980727M,1998-07-27,39.06,-70.8,7808.81,1998-10-05,38.43,-72.59,False,1,70.0,1998,7,1998.0,10.0,-0.6300000000000026,-1.7900000000000063,49.856006883131414,170.3082663585527,246.2742804363267,,,complete
330,WE19980727N,1998-07-27,40.58,-55.68,8858.46,1998-09-25,41.15,-59.14,False,1,60.0,1998,7,1998.0,9.0,0.5700000000000003,-3.460000000000001,53.10118072476037,297.7581637394053,283.41759387755593,,,complete
331,WE19980803O,1998-08-03,41.98,-59.67,10269.5,1998-09-04,41.52,-60.75,False,1,32.0,1998,8,1998.0,9.0,-0.45999999999999375,-1.0799999999999983,57.17414954474127,103.16601220695811,240.63823314569214,,,complete
332,WE19980824P,1998-08-24,39.3,-65.98,19211.51,1998-10-26,38.99,-70.9,False,1,63.0,1998,8,1998.0,10.0,-0.30999999999999517,-4.920000000000002,78.19983095581956,425.63279105538606,266.91170484469023,,,complete
333,WE19980925Q,1998-09-25,42.0,-61.54,2919.0,1998-10-09,41.62,-62.0,False,1,14.0,1998,9,1998.0,10.0,-0.38000000000000256,-0.46000000000000085,30.481905415680384,56.91135032936457,222.2127637816666,,,complete
334,WE19981009R,1998-10-09,38.95,-67.49,23970.75,1999-04-07,37.02,-74.33,False,1,180.0,1998,10,1999.0,4.0,-1.9299999999999997,-6.840000000000003,87.3505964732932,636.517334464536,252.43191764435738,,,complete
335,WE19981012S,1998-10-12,40.83,-60.56,24237.75,1998-11-23,40.87,-60.82,False,1,42.0,1998,10,1998.0,11.0,0.03999999999999915,-0.259999999999998,87.83572988170118,22.316496937186002,281.5813627365785,,,complete
336,WE19981016T,1998-10-16,39.97,-65.72,22349.66,1998-12-14,40.04,-66.58,False,1,59.0,1998,10,1998.0,12.0,0.07000000000000028,-0.8599999999999994,84.34522944924875,73.66185196837355,276.3419116735511,,,complete
337,WE19981026U,1998-10-26,40.5,-62.69,38630.01,1998-12-04,40.28,-61.97,False,1,39.0,1998,10,1998.0,12.0,-0.21999999999999886,0.7199999999999989,110.88874643704246,65.70186763117952,111.62587560674996,,,complete
338,WE19981125V,1998-11-25,40.62,-56.72,16753.59,1998-12-04,40.62,-56.78,False,1,9.0,1998,11,1998.0,12.0,0.0,-0.060000000000002274,73.02625093806948,5.064118064774506,270.0195311774277,,,complete
339,WE19981221W,1998-12-21,39.94,-65.64,35377.88,1999-07-19,35.89,-74.97,False,1,210.0,1998,12,1999.0,7.0,-4.049999999999997,-9.329999999999998,106.11846661266739,933.4614256430208,244.11030215832966,,,complete
340,WE19981228X,1998-12-28,40.7,-62.34,28678.3,1999-03-31,41.9,-63.59,False,1,93.0,1998,12,1999.0,3.0,1.1999999999999957,-1.25,95.54363615094731,169.43114575918324,322.36536760411593,,,complete
341,WE19990208A,1999-02-08,41.59,-56.97,28216.44,1999-08-13,41.1,-61.73,False,1,186.0,1999,2,1999.0,8.0,-0.490000000000002,-4.759999999999998,94.77115492021693,401.0257314638091,263.76956298526426,,,complete
342,WE19990217B,1999-02-17,40.22,-64.64,39453.36,1999-10-11,36.29,-74.87,False,1,236.0,1999,2,1999.0,10.0,-3.9299999999999997,-10.230000000000004,112.06424287509428,993.5607977963076,247.16996564650864,,,complete
343,WE19990329C,1999-03-29,40.67,-62.78,30180.28,1999-06-11,41.92,-63.87,False,1,74.0,1999,3,1999.0,6.0,1.25,-1.0899999999999963,98.01368012576069,166.1638076469967,327.127465092952,,,complete
344,WE19990606D,1999-06-06,39.78,-67.31,15075.6,1999-10-29,37.41,-74.33,False,1,145.0,1999,6,1999.0,10.0,-2.3700000000000045,-7.019999999999996,69.27274009415504,664.3208636614462,248.85703679888516,,,complete
345,WE19990609E,1999-06-09,39.86,-64.29,50877.51,1999-12-03,38.56,-72.48,False,1,177.0,1999,6,1999.0,12.0,-1.2999999999999972,-8.189999999999998,127.25884809086821,720.0062753243469,261.033698480971,,,complete
346,WE19990611F,1999-06-11,40.39,-62.57,10344.99,1999-06-28,40.12,-63.2,False,1,17.0,1999,6,1999.0,6.0,-0.2700000000000031,-0.6300000000000026,57.383905317366235,61.315513686726725,240.88686724711948,,,complete
347,WE19990618G,1999-06-18,39.42,-63.1,11760.81,1999-06-30,39.16,-62.51,False,1,12.0,1999,6,1999.0,6.0,-0.2600000000000051,0.5900000000000034,61.18481913456301,58.428755981537854,119.46960246079539,,,complete
348,WE19990621H,1999-06-21,41.76,-56.91,5571.4,1999-07-02,41.73,-57.16,False,1,11.0,1999,6,1999.0,7.0,-0.030000000000001137,-0.25,42.11213245472582,21.00762961232976,260.9464339173991,,,complete
349,WE19990621I,1999-06-21,41.53,-64.42,16782.49,1999-08-23,41.79,-65.23,False,1,63.0,1999,6,1999.0,8.0,0.259999999999998,-0.8100000000000023,73.08920906522799,73.23741273293498,293.51930759311153,,,complete
350,WE19990621J,1999-06-21,42.13,-62.26,8008.89,1999-08-09,42.41,-62.99,False,1,49.0,1999,6,1999.0,8.0,0.27999999999999403,-0.730000000000004,50.49068096548609,67.6555249343146,297.6446026351069,,,complete
351,WE19990712K,1999-07-12,41.82,-58.09,2826.99,1999-11-05,42.21,-62.62,False,1,116.0,1999,7,1999.0,11.0,0.39000000000000057,-4.529999999999994,29.997647660153525,376.7023068929434,278.12279594282023,,,complete
352,WE19990823L,1999-08-23,40.69,-64.19,22080.74,1999-12-31,39.87,-68.05,False,1,130.0,1999,8,1999.0,12.0,-0.8200000000000003,-3.8599999999999994,83.83625609635651,339.8686023684671,255.69344818867563,,,complete
353,WE19990827M,1999-08-27,40.34,-60.64,14758.88,1999-09-06,40.79,-59.88,False,1,10.0,1999,8,1999.0,9.0,0.44999999999999574,0.759999999999998,68.54120959685658,81.39475402858997,51.81959200552535,,,complete
354,WE19990901N,1999-09-01,42.48,-64.0,4553.23,1999-09-27,41.77,-64.26,False,1,26.0,1999,9,1999.0,9.0,-0.7099999999999937,-0.2600000000000051,38.070173667434474,81.80850231069728,195.28242537917592,,,complete
355,WE19990927O,1999-09-27,41.22,-59.91,6115.0,1999-10-22,40.29,-58.6,False,1,25.0,1999,9,1999.0,10.0,-0.9299999999999997,1.3099999999999952,44.11875966087306,151.22292470510135,132.71353772358992,,,complete
356,WE19991020P,1999-10-20,41.63,-65.04,10799.28,1999-11-05,41.23,-65.13,False,1,16.0,1999,10,1999.0,11.0,-0.4000000000000057,-0.0899999999999892,58.630346985728195,45.106477135790044,189.60527146690663,,,complete
357,WE19991025Q,1999-10-25,40.55,-62.33,40682.53,1999-12-31,40.73,-64.87,False,1,67.0,1999,10,1999.0,12.0,0.17999999999999972,-2.5400000000000063,113.7965355095165,215.24168936082708,276.16175994997104,,,complete
358,WE19991108R,1999-11-08,41.89,-56.4,29257.74,1999-12-31,42.35,-58.41,False,1,53.0,1999,11,1999.0,12.0,0.46000000000000085,-2.009999999999998,96.50403043083196,173.48720100795822,287.81938002366724,,,complete
359,WE19991203S,1999-12-03,40.84,-59.03,5181.64,1999-12-10,40.83,-59.09,False,1,7.0,1999,12,1999.0,12.0,-0.010000000000005116,-0.060000000000002274,40.61240252244845,5.168805719199861,257.59662679237624,,,complete
360,WE19991210T,1999-12-10,40.89,-61.54,7476.48,1999-12-31,40.65,-61.94,False,1,21.0,1999,12,1999.0,12.0,-0.240000000000002,-0.3999999999999986,48.783578157566375,42.97498103930614,231.7427278589849,,,complete
361,WE20000110F,2000-01-10,42.86,-55.92,5269.09,2000-02-07,43.05,-56.06,False,1,28.0,2000,1,2000.0,2.0,0.18999999999999773,-0.14000000000000057,40.953674294160095,24.003443716472248,331.71028145106925,,,complete
362,WE20000117G,2000-01-17,38.21,-72.33,29625.83,2000-02-28,37.42,-74.2,False,1,42.0,2000,1,2000.0,2.0,-0.7899999999999991,-1.8700000000000045,97.10918893390229,186.2746664674633,242.43938500782934,,,complete
364,WE20000228I,2000-02-28,42.11,-57.25,7337.59,2000-03-20,42.04,-57.26,False,1,21.0,2000,2,2000.0,3.0,-0.07000000000000028,-0.00999999999999801,48.328329556930896,7.827293479601294,186.05628057999584,,,complete
363,WE20000306H,2000-03-06,40.43,-64.12,7124.88,2000-10-16,38.78,-72.95,False,1,224.0,2000,3,2000.0,10.0,-1.6499999999999986,-8.829999999999998,47.622680960579764,778.0333886466121,259.2115763570889,,,complete
365,WE20000313J,2000-03-13,40.92,-66.04,8774.54,2000-03-27,40.38,-66.36,False,1,14.0,2000,3,2000.0,3.0,-0.5399999999999991,-0.3199999999999932,52.84905702768138,65.83491457712367,204.3131376095097,,,complete
